global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,loose_default_ratio,loose_balanced_cf_ratio,noditrans_cf_ratio,nodative_cf_ratio,counterfactual_ratio,short_first_noditransitive_ratio,random_first_noditransitive_ratio,long_first_noditransitive_ratio
25257,For this reason the station forecourt of Landeck is laid out for offering parking space to enough coaches if necessary.,offer,offering,enough coaches,a,parking space,i,,VBG,12,,IN,,16,NN,NOUN,13,to,15,21,dative,alternating,For this reason the station forecourt of Landeck is laid out for offering enough coaches parking space if necessary.,ADP,2,2,0.0,-0.1879587173461914,-0.043915748596191406,0.019720077514648438,0.13089704513549805,-0.0490717887878418,-0.07511663436889648,-0.08536577224731445,-0.18183088302612305
25270,"According to the police, Chen brought his computer to the shop for repairs in 2007.",bring,brought,the shop,i,his computer,i,,VBD,6,chen,IN,,10,NN,NOUN,7,to,9,17,prep,alternating,"According to the police, Chen brought the shop his computer for repairs in 2007.",ADP,2,2,0.0,-1.0282707214355469,-0.45891666412353516,-0.6058573722839355,-0.7005949020385742,-0.363649845123291,-0.46324682235717773,-0.8478455543518066,-0.38132238388061523
25281,The Broadcasting Authority passed all the correspondence received to TVB.,pass,passed,tvb,i,all the correspondence received,i,,VBD,3,the broadcasting authority,IN,,9,NN,NOUN,4,to,8,11,prep,alternating,The Broadcasting Authority passed tvb all the correspondence received.,ADP,1,4,-1.386294361,-0.5020027160644531,-0.17786359786987305,-0.46361684799194336,-0.49068450927734375,-0.35680580139160156,-0.6383013725280762,-0.6304841041564941,-0.6426892280578613
25352,"According to one legend associated with him (possibly in confusion with the legend of king Bharthari), he was a king, who once gave a magic fruit to his wife, who gave it to another man, who in turn gave it to another woman, and finally it reached the king again.",give,gave,his wife,a,a magic fruit,i,,VBD,26,who,IN,,31,NN,NOUN,27,to,30,58,dative,alternating,"According to one legend associated with him (possibly in confusion with the legend of king Bharthari), he was a king, who once gave his wife a magic fruit, who gave it to another man, who in turn gave it to another woman, and finally it reached the king again.",ADP,2,3,-0.4054651081,-0.1872107982635498,-0.21035242080688477,-0.16922879219055176,-0.08549356460571289,-0.06663012504577637,-0.041674137115478516,-0.16713762283325195,-0.030930519104003906
25357,"Denmark, Luxemburg-Casco, Marinette & Oconto Falls would leave the Bay to the EVC along with Olympian Member Wrightstown.",leave,leave,the evc,i,the bay,i,,VB,9,"denmark , luxemburg-casco , marinette & oconto falls",IN,,13,NNP,PROPN,10,to,12,21,prep,alternating,"Denmark, Luxemburg-Casco, Marinette & Oconto Falls would leave the evc the Bay along with Olympian Member Wrightstown.",ADP,2,2,0.0,-0.44438648223876953,-0.17577743530273438,-0.1569199562072754,-0.2980384826660156,-0.2928957939147949,-0.07138586044311523,-0.13630104064941406,-0.030440807342529297
25373,"Andriamampandry then visited prince Andrianjakanavalondambo, who acknowledged that it should normally be the king's right to enjoy the honor of showing hospitality to Andriamampandry, but offered to share his meal with the elder nonetheless.",show,showing,andriamampandry,a,hospitality,i,,VBG,22,,IN,,25,NN,NOUN,23,to,24,38,dative,alternating,"Andriamampandry then visited prince Andrianjakanavalondambo, who acknowledged that it should normally be the king's right to enjoy the honor of showing andriamampandry hospitality, but offered to share his meal with the elder nonetheless.",ADP,1,1,0.0,-0.08063411712646484,-0.12743663787841797,-0.11297273635864258,-0.022856712341308594,-0.04166221618652344,-0.08714723587036133,-0.06708288192749023,-0.006130218505859375
25385,"In order to compare the different decision outcomes, one commonly assigns a utility value to each of them.",assign,assigns,each of them,a,a utility value,i,,VBZ,11,one,IN,,16,NN,NOUN,12,to,15,20,dative,alternating,"In order to compare the different decision outcomes, one commonly assigns each of them a utility value.",ADP,3,3,0.0,-0.33583879470825195,-0.3338613510131836,-0.23926353454589844,-0.09139728546142578,-0.2465672492980957,-0.18418121337890625,-0.07282543182373047,-0.13430500030517578
25413,Jowett then sold the factory to International Harvester who made tractors at the site until the early 1980s.,sell,sold,international harvester who made tractors at the site until the early 1980s,i,the factory,i,,VBD,2,jowett,IN,,6,NN,NOUN,3,to,5,19,dative,alternating,Jowett then sold international harvester who made tractors at the site until the early 1980s the factory.,ADP,12,2,1.791759469,-1.054762840270996,-0.8254489898681641,-0.6156253814697266,-0.9562997817993164,-0.7493062019348145,-0.7762117385864258,-0.4214000701904297,-0.034700870513916016
25425,"Hours later, Henry leaves a message for Betty, saying that he has to take Charlie to the doctor and tells Betty should not go to the restaurant, saying he will meet up with her later.",leave,leaves,betty,a,a message,i,,VBZ,4,henry,IN,,8,NN,NOUN,5,for,7,39,dative,benefactive_alternating,"Hours later, Henry leaves betty a message, saying that he has to take Charlie to the doctor and tells Betty should not go to the restaurant, saying he will meet up with her later.",ADP,1,2,-0.6931471806,-0.19867300987243652,-0.16652488708496094,-0.1874394416809082,-0.1823749542236328,-0.12290430068969727,-0.23160600662231445,-0.13529443740844727,-0.06311893463134766
25468,This task shows that children aged 15 to 20 months can assign meaning to a new word after only a single exposure.,assign,assign,a new word,i,meaning,i,,VB,11,children aged 15 to 20 months,IN,,14,NN,NOUN,12,to,13,23,prep,alternating,This task shows that children aged 15 to 20 months can assign a new word meaning after only a single exposure.,ADP,3,1,1.098612289,-0.15201807022094727,0.07103300094604492,-0.16071081161499023,-0.014034748077392578,0.007232189178466797,0.1087198257446289,0.10922384262084961,-0.12390613555908203
25483,"Following the dissolution of the Soviet Union, Bichkov left his home and family to avoid having to pay alimony payments to his ex-wife.",pay,pay,his ex-wife,a,alimony payments,i,,VB,18,,IN,,22,NNS,NOUN,19,to,21,25,dative,alternating,"Following the dissolution of the Soviet Union, Bichkov left his home and family to avoid having to pay his ex-wife alimony payments.",ADP,2,2,0.0,-0.37882232666015625,-0.20411205291748047,-0.17502593994140625,-0.3154730796813965,-0.06936073303222656,-0.517127275466919,-0.12456917762756348,-0.3866848945617676
25508,He also had the responsibility of passing orders to Marines on the front lines.,pass,passing,marines,a,orders,i,,VBG,6,,IN,,9,NNS,NOUN,7,to,8,15,dative,alternating,He also had the responsibility of passing marines orders on the front lines.,ADP,1,1,0.0,-0.5187039375305176,-0.4951047897338867,-0.25873565673828125,-0.25985097885131836,-0.040088653564453125,-0.22828054428100586,-0.0732264518737793,-0.3567233085632324
25513,The company hoped to sell the vehicle to the US Army but the vehicle performed poorly in the water and the Army passed.,sell,sell,the us army,i,the vehicle,i,,VB,4,,IN,,8,NN,NOUN,5,to,7,24,dative,alternating,The company hoped to sell the us army the vehicle but the vehicle performed poorly in the water and the Army passed.,ADP,3,2,0.4054651081,-0.5180025100708008,-0.41561031341552734,-0.36280393600463867,-0.11295938491821289,-0.2470250129699707,0.04684782028198242,-0.41927433013916016,-0.24281024932861328
25615,"Another play in which he appeared was ""Little Shop of Horrors"", giving voice to the carnivorous plant.",give,giving,the carnivorous plant,i,voice,i,,VBG,14,,IN,,17,NN,NOUN,15,to,16,21,dative,alternating,"Another play in which he appeared was ""Little Shop of Horrors"", giving the carnivorous plant voice.",ADP,3,1,1.098612289,0.03519582748413086,-0.08096933364868164,0.09343099594116211,-0.31874513626098633,-0.01551055908203125,-0.10227537155151367,-0.1574082374572754,-0.1482548713684082
25616,"He showed his thankfulness to his fans with the words ""I've always known that the best part of my job were people"".",show,showed,his fans,a,his thankfulness,i,,VBD,1,he,IN,,5,NN,NOUN,2,to,4,26,prep,alternating,"He showed his fans his thankfulness with the words ""I've always known that the best part of my job were people"".",ADP,2,2,0.0,-0.1532268524169922,-0.1080026626586914,-0.23915314674377441,-0.2553677558898926,-0.30106639862060547,-0.17798900604248047,-0.17049551010131836,-0.23406457901000977
25630,Coach Zaza imposes his plan of play offering a solid response to the players of Rhodes six months later with another win by: 24-14.,offer,offering,the players of rhodes,a,a solid response,i,,VBG,7,,IN,,12,NN,NOUN,8,to,11,26,dative,alternating,Coach Zaza imposes his plan of play offering the players of rhodes a solid response six months later with another win by: 24-14.,ADP,4,3,0.2876820725,-0.4453272819519043,-0.2704615592956543,-0.3777585029602051,-0.368833065032959,-0.20304203033447266,-0.3018059730529785,-0.49815988540649414,-0.44511985778808594
25633,"On 23 August 2012, the Land Transport Authority (LTA) awarded the tender to Kawasaki Heavy Industries at a price of S$281, 508, 884. 00.",award,awarded,kawasaki heavy industries,i,the tender,i,,VBD,12,the land transport authority ( lta ),IN,,16,NN,NOUN,13,to,15,31,dative,alternating,"On 23 August 2012, the Land Transport Authority (LTA) awarded kawasaki heavy industries the tender at a price of S$281, 508, 884. 00.",ADP,3,2,0.4054651081,-0.4074370861053467,-0.25945472717285156,-0.2745060920715332,-0.31856441497802734,-0.21179533004760742,-0.4773545265197754,-0.09642744064331055,-0.039877891540527344
25656,Reavis convinced some in the disputed land grant area to pay him for quitclaims on their existing properties and sold other areas to property investors.,sell,sold,property investors,a,other areas,i,,VBD,19,,IN,,23,NNS,NOUN,20,to,22,26,dative,alternating,Reavis convinced some in the disputed land grant area to pay him for quitclaims on their existing properties and sold property investors other areas.,ADP,2,2,0.0,-0.4171028137207031,-0.36206531524658203,-0.45432186126708984,-0.29907751083374023,-0.3126106262207031,-0.2436666488647461,-0.31108617782592773,-0.20989370346069336
25700,"Veterans from the Great Plains Wars chose to offer their services to Colonel ""Buffalo Bill"" Cody and appreciated that Wild Westing preserved Oglala Lakota heritage during a time when the Bureau of Indian Affairs was intent on promoting Native assimilation.",offer,offer,"colonel "" buffalo bill "" cody",a,their services,i,,VB,8,,IN,,12,NNS,NOUN,9,to,11,43,dative,alternating,"Veterans from the Great Plains Wars chose to offer colonel "" buffalo bill "" cody their services and appreciated that Wild Westing preserved Oglala Lakota heritage during a time when the Bureau of Indian Affairs was intent on promoting Native assimilation.",ADP,4,2,0.6931471806,-0.5009260177612305,-0.3238039016723633,-0.16375446319580078,-0.24781322479248047,-0.1636056900024414,-0.4600844383239746,-0.2165379524230957,-0.14601516723632812
25715,"Cornelius Gurlitt left the collection to the Museum of Fine Arts Bern in Switzerland which in November 2017 exhibited a number of them in an exhibition entitled ""Gurlitt: Status Report: Degenerate Art - Confiscated and Sold"".",leave,left,"the museum of fine arts bern in switzerland which in november 2017 exhibited a number of them in an exhibition entitled "" gurlitt : status report : degenerate art - confiscated and sold """,i,the collection,i,,VBD,2,cornelius gurlitt,IN,,6,NN,NOUN,3,to,5,41,prep,alternating,"Cornelius Gurlitt left the museum of fine arts bern in switzerland which in november 2017 exhibited a number of them in an exhibition entitled "" gurlitt : status report : degenerate art - confiscated and sold "" the collection.",ADP,29,2,2.674148649,0.03344154357910156,-0.1595325469970703,-0.19953441619873047,0.012248039245605469,-0.08830833435058594,-0.0791325569152832,0.11411046981811523,0.12262248992919922
277,i'll get it for you.,get,get,you,a,it,i,,VB,2,i,IN,PRON,5,PRP,PRON,3,for,4,7,dative,benefactive_alternating,i'll get you it.,ADP,1,1,0.0,-0.8648085594177246,-0.19193565845489502,-0.5958318710327148,-0.45166587829589844,-0.07758021354675293,-0.4974520206451416,-0.3159043788909912,0.023239612579345703
5510,"In this way, sometimes by using his wisdom and sometimes by using his bodily strength, and at other times by resorting to craftiness, which was as much esteemed in those days as it is despised in these, he prevailed against all the King's foes one by one, and brought peace and rest to the land and the people.",bring,brought,the land and the people,a,peace and rest,i,,VBD,54,,IN,,59,NN,NOUN,55,to,58,65,dative,alternating,"In this way, sometimes by using his wisdom and sometimes by using his bodily strength, and at other times by resorting to craftiness, which was as much esteemed in those days as it is despised in these, he prevailed against all the King's foes one by one, and brought the land and the people peace and rest.",ADP,5,3,0.5108256238,-0.21662592887878418,-0.12303280830383301,-0.14731526374816895,-0.11372494697570801,-0.06390810012817383,-0.11860322952270508,-0.010807037353515625,-0.028874874114990234
9717,WHICH IS PAINTED ON CHINESE IS SENDING THEM TO THIS NIGHT MARKET,send,SENDING,this night market,i,them,a,,VBG,6,,IN,,9,PRP,PRON,7,to,8,12,prep,alternating,WHICH IS PAINTED ON CHINESE IS SENDING this night market THEM,ADP,3,1,1.098612289,-1.576894760131836,-0.8267292976379395,-0.8794803619384766,-0.7927374839782715,-0.7418036460876465,-0.934694766998291,-0.8888745307922363,-0.6081395149230957
1307,That's  I've just given this to our Carrie.,give,given,our carrie,a,this,i,,VBN,6,i,IN,,9,DT,PRON,7,to,8,12,dative,alternating,That's  I've just given our carrie this.,ADP,2,1,0.6931471806,-0.5936639308929443,-0.4075815677642822,-0.37569332122802734,-0.5425443649291992,-0.23382163047790527,-0.5661344528198242,-0.2003922462463379,-0.0032067298889160156
20759,A producer's main reason to produce is to sell things to consumers.,sell,sell,consumers,a,things,i,,VB,9,,IN,,12,NNS,NOUN,10,to,11,14,dative,alternating,A producer's main reason to produce is to sell consumers things.,ADP,1,1,0.0,-0.7644176483154297,-0.5722639560699463,-0.4792318344116211,-0.6574444770812988,-0.46280384063720703,-0.7243690490722656,-0.5104212760925293,-0.1366119384765625
17148,We will show it to them.,show,show,them,a,it,i,,VB,2,we,IN,PRON,5,PRP,PRON,3,to,4,7,dative,alternating,We will show them it.,ADP,1,1,0.0,-0.7346193790435791,-0.22474145889282227,0.08568954467773438,-0.22791004180908203,0.19764351844787598,0.22450017929077148,-0.2746424674987793,0.10309743881225586
13415,At my age it is quite tiring to prepare a meal for my son-in-law.,prepare,prepare,my son-in-law,a,a meal,i,,VB,8,,IN,,12,NN,NOUN,9,for,11,15,dative,benefactive_alternating,At my age it is quite tiring to prepare my son-in-law a meal.,ADP,2,2,0.0,-0.6741089820861816,-0.32750916481018066,-0.40512633323669434,-0.7394013404846191,-0.6044867038726807,-0.5630505084991455,-0.29994893074035645,-0.14772844314575195
4279,Tea was served at once; Lebedeff had no doubt ordered it for himself and his family before the others arrived.,order,ordered,himself and his family,a,it,i,,VBN,10,lebedeff,IN,PRON,13,PRP,PRON,11,for,12,22,dative,benefactive_alternating,Tea was served at once; Lebedeff had no doubt ordered himself and his family it before the others arrived.,ADP,4,1,1.386294361,-0.49474143981933594,-0.4913654327392578,-0.4926137924194336,-0.6406521797180176,-0.3186488151550293,-0.4358506202697754,-0.34937238693237305,-0.3423314094543457
22785,"Joe buys new clothes for them both, and throws away his cowboy clothing.",buy,buys,them both,a,new clothes,i,,VBZ,1,joe,IN,PRON,5,NNS,NOUN,2,for,4,15,dative,benefactive_alternating,"Joe buys them both new clothes, and throws away his cowboy clothing.",ADP,2,2,0.0,-0.11437225341796875,-0.3121500015258789,-0.15625476837158203,-0.38088560104370117,-0.6003241539001465,-0.39061689376831055,0.050398826599121094,0.15651655197143555
23595,"Finally, Lady Gaga has given a bit of life to the blood-thirsty, drug-using, orgy-loving Countess.",give,given,"the blood-thirsty , drug-using , orgy-loving countess",a,a bit of life,i,,VBN,5,lady gaga,IN,,11,NN,NOUN,6,to,10,19,dative,alternating,"Finally, Lady Gaga has given the blood-thirsty, drug-using, orgy-loving countess a bit of life.",ADP,5,4,0.2231435513,-0.6692733764648438,-0.3978757858276367,-0.2943115234375,-0.5894331932067871,-0.14508438110351562,-0.2921113967895508,-0.3641529083251953,-0.3232698440551758
11013,"Give them coke to the girls, or whoever wants it, no-one leaves till Faffo gets here",give,Give,"the girls , or whoever wants it",a,coke,i,,VB,0,,IN,,4,NN,NOUN,2,to,3,18,dative,alternating,"Give them the girls, or whoever wants it coke, no-one leaves till Faffo gets here",ADP,6,1,1.791759469,-0.19346952438354492,-0.4439272880554199,-0.24596357345581055,-0.37808704376220703,-0.24642562866210938,0.08876800537109375,-0.18920326232910156,-0.18323183059692383
8914,During the rehearsals Sheila had paid little attention to the new people.,pay,paid,the new people,a,little attention,i,,VBN,5,sheila,IN,,9,NN,NOUN,6,to,8,13,dative,alternating,During the rehearsals Sheila had paid the new people little attention.,ADP,3,2,0.4054651081,-1.0345258712768555,-0.8304252624511719,-0.8424301147460938,-0.8560709953308105,-0.5064029693603516,-0.9054808616638184,-0.4863290786743164,-0.08924293518066406
25520,"De Valera went on to say that it was ""... no business of Irish ships to give any information to anyone"".",give,give,anyone,a,any information,i,,VB,19,,IN,PRON,23,NN,NOUN,20,to,22,26,prep,alternating,"De Valera went on to say that it was ""... no business of Irish ships to give anyone any information "".",ADP,1,2,-0.6931471806,-0.028038978576660156,-0.16485071182250977,-0.3808159828186035,-0.293337345123291,-0.17443132400512695,-0.3642730712890625,-0.2956051826477051,-0.09981250762939453
486,do you want me to get it for the little horse?,get,get,the little horse,a,it,i,,VB,5,me,IN,,8,PRP,PRON,6,for,7,12,dative,benefactive_alternating,do you want me to get the little horse it?,ADP,3,1,1.098612289,-0.7635157108306885,0.0062940120697021484,-0.366257905960083,-0.3536865711212158,-0.01739645004272461,-0.4077608585357666,-0.1912400722503662,-0.35997676849365234
2636,I'm going to make some gravy for you.,make,make,you,a,some gravy,i,,VB,4,,IN,PRON,8,NN,NOUN,5,for,7,10,dative,benefactive_alternating,I'm going to make you some gravy.,ADP,1,2,-0.6931471806,-0.08658623695373535,-0.026900529861450195,-0.10804033279418945,-0.3582007884979248,-0.18369197845458984,-0.4375786781311035,-0.1519181728363037,-0.37676191329956055
20077,"Oh, uh, I made an extra key for you for the weight room.",make,made,you,a,an extra key for the weight room,i,,VBD,5,i,IN,PRON,10,NN,NOUN,6,for,9,16,dative,benefactive_alternating,"Oh, uh, I made you an extra key for the weight room.",ADP,1,7,-1.945910149,0.17242026329040527,-0.029056072235107422,0.02287006378173828,-0.1052241325378418,0.005229473114013672,-0.06331253051757812,-0.08269882202148438,-0.13764619827270508
4819,But the mayor said he need not trouble; and now he offered a thousand pounds to anyone who would get the dragon chained up again.,offer,offered,anyone who would get the dragon chained up again,a,a thousand pounds,i,,VBD,12,he,IN,,17,NNS,NOUN,13,to,16,27,dative,alternating,But the mayor said he need not trouble; and now he offered anyone who would get the dragon chained up again a thousand pounds.,ADP,9,3,1.098612289,-0.8895506858825684,-0.4128432273864746,-0.48719310760498047,-0.3832583427429199,-0.3377079963684082,-0.480196475982666,-0.3182945251464844,-0.1713857650756836
14098,We'll send a message to the big boys.,send,send,the big boys,a,a message,i,,VB,2,we,IN,,6,NN,NOUN,3,to,5,10,dative,alternating,We'll send the big boys a message.,ADP,3,2,0.4054651081,-0.3820185661315918,-0.29422521591186523,-0.5825636386871338,-0.4738142490386963,-0.09627127647399902,-0.9710204601287842,-0.5403387546539307,0.03280925750732422
23522,Van Reesbroeck clearly had difficulty giving volume to the portrait as he did not paint from a live model.,give,giving,the portrait,i,volume,i,,VBG,5,,IN,,8,NN,NOUN,6,to,7,20,dative,alternating,Van Reesbroeck clearly had difficulty giving the portrait volume as he did not paint from a live model.,ADP,2,1,0.6931471806,-0.27367353439331055,-0.24938249588012695,0.27909040451049805,-0.2040257453918457,-0.2604236602783203,0.03161430358886719,0.11872482299804688,0.016159534454345703
856,gave the carrot to the big big rabbit?,give,gave,the big big rabbit,a,the carrot,i,,VBD,0,,IN,,4,NN,NOUN,1,to,3,9,dative,alternating,gave the big big rabbit the carrot?,ADP,4,2,0.6931471806,-0.570040225982666,-0.6966156959533691,-0.3395829200744629,-0.7904438972473145,-0.06717109680175781,-0.5732159614562988,-0.49514150619506836,-0.18199825286865234
21551,He was a student of the Catholic Kwandong University where he attended a seminar and gave a presentation to students of applied music.,give,gave,students of applied music,a,a presentation,i,,VBD,15,,IN,,19,NN,NOUN,16,to,18,24,dative,alternating,He was a student of the Catholic Kwandong University where he attended a seminar and gave students of applied music a presentation.,ADP,4,2,0.6931471806,-0.570979118347168,-0.5056185722351074,-0.6670820713043213,-0.6098883152008057,-0.3974127769470215,-0.19732403755187988,-0.2785782814025879,0.011093616485595703
15831,"I would have told this to your partner, but he blew through here without checking in.",tell,told,your partner,a,this,i,,VBD,3,i,IN,,6,DT,PRON,4,to,5,18,dative,alternating,"I would have told your partner this, but he blew through here without checking in.",ADP,2,1,0.6931471806,-0.29648733139038086,-0.23847436904907227,-0.2058882713317871,0.07272863388061523,-0.3008260726928711,0.33307552337646484,0.014504432678222656,-0.1061086654663086
19271,Let me prepare more nutritious food for you.,prepare,prepare,you,a,more nutritious food,i,,VB,2,me,IN,PRON,7,NN,NOUN,3,for,6,9,dative,benefactive_alternating,Let me prepare you more nutritious food.,ADP,1,3,-1.098612289,-0.7777543067932129,-0.6053352355957031,-1.194075107574463,-0.9948348999023438,-0.6840124130249023,-1.010331630706787,-0.45186758041381836,-0.021724224090576172
22597,Fenty paid a lot of attention to education reform.,pay,paid,education reform,i,a lot of attention,i,,VBD,1,fenty,IN,,7,NN,NOUN,2,to,6,10,prep,alternating,Fenty paid education reform a lot of attention.,ADP,2,4,-0.6931471806,-3.183504819869995,-0.7629537582397461,-1.8787446022033691,-1.5928077697753906,-1.1736111640930176,-1.2770657539367676,-0.7876911163330078,-0.16039228439331055
24060,"On January 4, 2018, Alexander was traded to the Los Angeles Dodgers in a three team trade that also sent Jake Peter to the Dodgers, Luis Avilán and Joakim Soria to the Chicago White Sox and Trevor Oaks and Erick Mejia to the Royals.",send,sent,the dodgers,i,jake peter,a,,VBD,21,that,IN,,25,NNP,PROPN,22,to,24,48,prep,alternating,"On January 4, 2018, Alexander was traded to the Los Angeles Dodgers in a three team trade that also sent the dodgers Jake Peter, Luis Avilán and Joakim Soria to the Chicago White Sox and Trevor Oaks and Erick Mejia to the Royals.",ADP,2,2,0.0,-0.0008833408355712891,-0.08707904815673828,0.10224771499633789,-0.19283056259155273,-0.16355180740356445,-0.1653270721435547,-0.08104276657104492,-0.059556007385253906
2148,"It's all here, so why not spend that holiday at home this year and give a boost to our much needed travel industry and tourism industry in this country?",give,give,our much needed travel industry and tourism industry in this country,i,a boost,i,,VB,16,,IN,,20,NN,NOUN,17,to,19,32,dative,alternating,"It's all here, so why not spend that holiday at home this year and give our much needed travel industry and tourism industry in this country a boost?",ADP,11,2,1.704748092,-0.6857070922851562,-0.3944711685180664,-0.6794662475585938,-0.5736527442932129,-0.30029964447021484,-0.5492253303527832,-0.31848764419555664,-0.01011514663696289
6378,"The incidental discourses on such matters, illustrated from the events quorum pars magna fuerat, with his comments thereon, give the main permanent interest to his “History of the World”--in itself a monument of such historical learning as was available in his day.",give,give,his “ history of the world”--in itself a monument of such historical learning as was available in his day,i,the main permanent interest,i,,VBP,21,"the incidental discourses on such matters , illustrated from the events quorum pars magna fuerat , with his comments thereon ,",IN,,27,NN,NOUN,22,to,26,47,dative,alternating,"The incidental discourses on such matters, illustrated from the events quorum pars magna fuerat, with his comments thereon, give his “ history of the world”--in itself a monument of such historical learning as was available in his day the main permanent interest.",ADP,18,4,1.504077397,-0.252779483795166,-0.13735532760620117,-0.2665872573852539,-0.24829769134521484,-0.08414173126220703,-0.17187786102294922,0.018036365509033203,0.044634342193603516
21624,"The valley of the Moselle, which owes its wealth to the fact that it is close to the water and it has fertile land, was settled long before the Roman era.",owe,owes,the fact that it is close to the water and it has fertile land,i,its wealth,i,,VBZ,7,which,IN,,11,NN,NOUN,8,to,10,34,prep,alternating,"The valley of the Moselle, which owes the fact that it is close to the water and it has fertile land its wealth, was settled long before the Roman era.",ADP,14,2,1.945910149,-0.549659013748169,-0.3168356418609619,-0.2753458023071289,-0.10081672668457031,-0.19978904724121094,-0.2584056854248047,-0.3001828193664551,-0.17298364639282227
22273,The United States did not want to enter World War I but wanted to sell weapons to both sides.,sell,sell,both sides,i,weapons,i,,VB,14,,IN,,17,NNS,NOUN,15,to,16,20,dative,alternating,The United States did not want to enter World War I but wanted to sell both sides weapons.,ADP,2,1,0.6931471806,-0.4693946838378906,-0.3525390625,-0.2644660472869873,-0.2708439826965332,-0.33289051055908203,-0.7914881706237793,-0.24368858337402344,-0.35381412506103516
25688,"It’s an impressive cast of actors who lend credibility and conviction to their characters. """,lend,lend,their characters,b,credibility and conviction,i,,VBP,8,who,IN,,13,NN,NOUN,9,to,12,17,dative,alternating,"It’s an impressive cast of actors who lend their characters credibility and conviction. """,ADP,2,3,-0.4054651081,-0.5001139640808105,-0.33025217056274414,-0.544309139251709,-0.25515174865722656,-0.243896484375,-0.3645486831665039,0.07788705825805664,-0.1620631217956543
8391,"I set to work right then to make a fortune for you, Miss Jinny.",make,make,you,a,a fortune,i,,VB,7,,IN,PRON,11,NN,NOUN,8,for,10,16,dative,benefactive_alternating,"I set to work right then to make you a fortune, Miss Jinny.",ADP,1,2,-0.6931471806,-0.22525310516357422,-0.0644686222076416,-0.16944313049316406,-0.49192190170288086,-0.018115758895874023,-0.2840576171875,-0.3132786750793457,-0.13550901412963867
1165,"Er, well will you leave that to me in the re-writing of this.",leave,leave,me,a,that,i,,VB,5,you,IN,PRON,8,DT,PRON,6,to,7,15,prep,alternating,"Er, well will you leave me that in the re-writing of this.",ADP,1,1,0.0,-0.38959288597106934,-0.3609178066253662,-0.40451622009277344,-0.3607034683227539,0.0021209716796875,-0.004913330078125,-0.0644540786743164,-0.0837869644165039
3867,Now she tells everything to him.,tell,tells,him,a,everything,i,,VBZ,2,she,IN,PRON,5,NN,PRON,3,to,4,7,dative,alternating,Now she tells him everything.,ADP,1,1,0.0,-0.04138755798339844,-0.32025718688964844,-0.7717390060424805,-0.3338446617126465,-0.7453713417053223,0.13554668426513672,-0.25989341735839844,0.3826456069946289
8790,Everybody says that the powers have decided to give the island to the king of Greece.,give,give,the king of greece,a,the island,i,,VB,8,,IN,,12,NN,NOUN,9,to,11,17,prep,alternating,Everybody says that the powers have decided to give the king of greece the island.,ADP,4,2,0.6931471806,-0.6475815773010254,-0.5433311462402344,-0.24082708358764648,-0.34153270721435547,-0.5270752906799316,-0.5662341117858887,-0.3368988037109375,-0.3118438720703125
20719,"In October 2012, Pokki for Windows 8 was released as a free software download to bring back core things to the Windows Start menu that had been removed from Windows 8.",bring,bring,the windows start menu,i,core things that had been removed from windows 8,i,,VB,16,,IN,,21,NNS,NOUN,18,to,20,33,prep,alternating,"In October 2012, Pokki for Windows 8 was released as a free software download to bring back the windows start menu core things that had been removed from Windows 8.",ADP,4,9,-0.8109302162,0.2424914836883545,0.2866859436035156,0.13309288024902344,-0.11522674560546875,0.1423192024230957,0.10436296463012695,0.06865644454956055,0.0443577766418457
4239,"While that gives Peter a great deal of satisfaction, it does n't add to the joy of other people as do the songs of the birds, and you know to give joy to others is to add to your own joy.",give,give,others,a,joy,i,,VB,32,,IN,,35,NN,NOUN,33,to,34,44,dative,alternating,"While that gives Peter a great deal of satisfaction, it does n't add to the joy of other people as do the songs of the birds, and you know to give others joy is to add to your own joy.",ADP,1,1,0.0,-0.14921045303344727,-0.1753079891204834,-0.012452840805053711,-0.1456906795501709,-0.0028612613677978516,-0.08937454223632812,-0.03139543533325195,-0.024555683135986328
7799,"""There’s half a crumb left, "" said Albert, passing the cake-plate to Flossie carefully.",pass,passing,flossie,a,the cake-plate,i,,VBG,12,,IN,,16,NN,NOUN,13,to,15,19,prep,alternating,"""There’s half a crumb left, "" said Albert, passing flossie the cake-plate carefully.",ADP,1,2,-0.6931471806,-0.08362150192260742,-0.06217670440673828,-0.009030342102050781,-0.0657038688659668,0.00033593177795410156,-0.1003413200378418,0.018517494201660156,-0.15805578231811523
20916,"It was delivered to Braniff Airways, which leased it to Transbrasil in 1975, and sold it to Transbrasil in 1976.",lease,leased,transbrasil,i,it,i,,VBD,8,which,IN,,11,PRP,PRON,9,to,10,23,dative,alternating,"It was delivered to Braniff Airways, which leased transbrasil it in 1975, and sold it to Transbrasil in 1976.",ADP,1,1,0.0,-0.4832489490509033,-0.40773439407348633,-0.494295597076416,-0.45922374725341797,-0.480271577835083,-0.5992629528045654,-0.1668691635131836,-0.3696622848510742
